,noisy,pesq_wb,pesq_nb,apc-snr,stft_snr,time_sisnr_,stoi_score,pmsqe_score,time,mse,log_mse
3381,clean_fileid_169_5-205589-B-17-1-14262-A-37_snr7_pitch_-0.43_fileid_5234.wav,2.111866236,2.704679728,-10.14062309,-14.90962887,-14.92172432,0.956953585,0.978173614,0.338206053,0.028438838,5138.48584
3382,clean_fileid_169_5-213836-A-9-4-183882-B-28_snr12_pitch_0.93_fileid_1417.wav,2.957622051,3.491924047,-15.40091705,-19.28792953,-19.31910324,0.973665836,0.811079204,0.303081751,0.000524973,3890.204346
3383,clean_fileid_169_5-219242-A-37-3-110913-A-7_snr11_pitch_0.89_fileid_11143.wav,3.201635361,3.582886219,-15.06707954,-18.8133316,-18.81694984,0.973706068,0.625453591,0.308175564,0.001148746,4057.105225
3384,clean_fileid_169_5-223103-A-31-5-219318-A-31_snr-4_pitch_-0.2_fileid_2575.wav,1.921044946,2.771318436,-9.7088871,-10.9913578,-11.16930771,0.945488406,0.99420625,0.299186945,0.006726552,4190.484863
3385,clean_fileid_169_5-232816-A-23-2-108761-A-14_snr9_pitch_-0.2_fileid_5421.wav,2.579527617,3.47688055,-15.04215622,-19.8769455,-19.88175964,0.976139132,0.957706928,0.361035824,0.005454711,3979.008789
3386,clean_fileid_169_5-236288-A-28-2-43802-A-42_snr9_pitch_0.99_fileid_9097.wav,3.063162565,3.449737072,-14.09729195,-17.19786453,-17.18451881,0.978392995,0.673600078,0.340904236,0.000631719,4031.033203
3387,clean_fileid_169_5-243459-B-14-4-167077-B-20_snr2_pitch_-0.1_fileid_13467.wav,1.989672542,2.557955027,-8.548625946,-11.93878365,-11.92947769,0.942311189,1.050979376,0.355053186,0.037211441,4595.782715
3388,clean_fileid_169_5-243773-A-44-5-217186-B-16_snr1_pitch_0.72_fileid_8750.wav,1.636747479,2.172288895,-6.581521034,-9.326133728,-9.324127197,0.883277446,1.808967948,0.346106052,0.028163087,4714.258301
3389,clean_fileid_169_5-244315-B-6-1-100038-A-14_snr-7_pitch_-0.79_fileid_4947.wav,1.238873005,1.654237151,-2.99970293,-4.036446095,-4.052433014,0.770033966,2.348513842,0.337124109,0.005864874,5981.907227
3390,clean_fileid_169_5-244651-A-31-5-235874-A-28_snr22_pitch_-0.1_fileid_8809.wav,3.818367004,4.150270939,-20.19623947,-24.54900551,-24.59552574,0.992672762,0.26253894,0.350063324,0.000263211,3226.823975
