,noisy,pesq_wb,pesq_nb,apc-snr,stft_snr,time_sisnr_,stoi_score,pmsqe_score,time,mse,log_mse
12451,clean_fileid_6_5-170338-A-41-2-106015-A-44_snr4_pitch_0.13_fileid_2784.wav,1.175632358,1.686859131,13.75045204,13.37042046,13.31121063,0.859692689,2.57169342,0.284227133,0.187614888,7968.762207
12452,clean_fileid_6_5-179865-A-43-2-82274-B-5_snr21_pitch_-0.68_fileid_10270.wav,3.501694679,3.701858521,12.57792473,12.8673687,12.85569191,0.987217103,0.52542907,0.279253721,2.912197828,6326.490723
12453,clean_fileid_6_5-181766-A-10-3-151273-A-35_snr9_pitch_-0.04_fileid_8812.wav,1.302794695,1.90498507,13.14333057,13.15190506,13.13902855,0.921779984,2.223310947,0.288178921,1.345820546,7455.281738
12454,clean_fileid_6_5-188716-A-46-1-208757-E-2_snr0_pitch_-0.09_fileid_675.wav,1.117304802,1.349911094,14.43311882,14.02640247,14.21046448,0.764647528,2.694240332,0.283242226,0.114313073,7776.308594
12455,clean_fileid_6_5-198891-D-8-2-109371-D-16_snr11_pitch_-0.56_fileid_8173.wav,1.849000931,2.617190123,12.70290852,12.92297745,12.90011215,0.955929946,1.671742797,0.294206858,0.872963548,6546.405762
12456,clean_fileid_6_5-204741-A-46-5-244178-A-32_snr-7_pitch_0.67_fileid_1033.wav,1.122639298,1.283591747,16.50642204,18.74932289,18.68668175,0.834001776,2.356183767,0.286236048,0.390753657,7908.542969
12457,clean_fileid_6_5-207811-B-35-1-19872-A-36_snr26_pitch_0.73_fileid_12954.wav,3.283336401,3.691185474,12.39838409,12.84296894,12.83187962,0.993117405,0.785359561,0.276262045,1.466870785,6506.870117
12458,clean_fileid_6_5-209992-A-44-3-100024-A-27_snr3_pitch_0.99_fileid_5237.wav,1.239812493,1.795608997,14.28515816,14.37791252,14.31125832,0.904924366,2.18117404,0.282176733,1.386391282,7814.246582
12459,clean_fileid_6_5-210571-A-38-3-134049-A-1_snr13_pitch_-0.89_fileid_12249.wav,2.816906929,3.081696033,11.61171532,12.09291267,12.08687878,0.969735468,0.62751919,0.280250549,0.285805851,5950.324707
12460,clean_fileid_6_5-212050-A-27-2-118459-A-32_snr17_pitch_-0.57_fileid_4684.wav,1.947265625,2.57790637,11.31229019,11.76878357,11.7669754,0.948520388,1.354495168,0.281247854,0.147781536,7207.942383
12461,clean_fileid_6_5-215634-A-17-2-70367-A-33_snr9_pitch_0.38_fileid_164.wav,1.866764307,2.343115091,12.49181557,12.51801109,12.49266529,0.91173223,1.332283139,0.283244133,0.337714046,7152.510254
12462,clean_fileid_6_5-216131-A-32-1-172649-B-40_snr-5_pitch_-0.53_fileid_6505.wav,1.067305565,1.348060608,17.13088799,18.23132896,18.23039436,0.765939928,2.532511234,0.288225889,0.332541853,10552.4541
12463,clean_fileid_6_5-216368-A-28-1-30709-B-23_snr-1_pitch_0.81_fileid_5808.wav,1.117138624,1.424586415,15.4496088,14.95274734,14.8212862,0.773443751,2.374046087,0.277315617,0.221392095,8005.143066
12464,clean_fileid_6_5-217186-B-16-4-111671-A-42_snr20_pitch_0.6_fileid_2216.wav,2.878709555,3.339158297,11.71367645,12.31618977,12.30749035,0.98839657,0.917779982,0.283242941,0.369839191,6374.828613
12465,clean_fileid_6_5-219379-C-11-2-70366-A-33_snr18_pitch_-0.14_fileid_1094.wav,2.627062798,2.80294919,12.25630951,12.62036705,12.61525536,0.97508869,1.094632864,0.287232637,0.919887424,6659.061035
12466,clean_fileid_6_5-232802-A-31-2-28314-B-12_snr13_pitch_0.71_fileid_11880.wav,2.276769876,3.146990061,12.95154762,13.17247009,13.14148998,0.975230409,0.980593443,0.283242702,2.846539021,6767.023926
12467,clean_fileid_6_5-234145-A-28-4-161127-A-10_snr19_pitch_0.98_fileid_8414.wav,2.856021404,3.167124271,11.12437057,11.60031414,11.58938313,0.982263021,1.042161465,0.284171104,0.094252378,6493.096191
12468,clean_fileid_6_5-234879-B-1-2-64963-A-15_snr-9_pitch_-1.0_fileid_6011.wav,1.318842411,1.884960175,16.69076729,19.38827896,19.3649292,0.880461531,1.72314477,0.279174328,0.232624665,7793.489746
